IDX,NORMAN_SusDat_ID,DTXSID,concentration_value,concentration_unit,time_point,IDX_l,station_water_combined,lat,lon,station_name_n,country,water_body_name_n,river_basin_name_n,COORDS,EARTH,EUROPE,MARINE,DETECTED,AGGREGATED,DTXSID_AVAILABLE
24666,NS00004728,DTXSID9030048,0,mg/l,2008-01-15T00:00:00Z,659,fladen fladen se5 se_fladen,57.216259774038,11.797135934661,fladen fladen se5 se,Sweden,fladen,se5,True,True,True,False,False,False,True
12016,NS00000277,DTXSID9024194,0,mg/l,2001-06-13T00:00:00Z,615,borup so st amt borup so dk2 dk_borup so,68.7544,61.54115,borup so st amt borup so dk2 dk,Denmark,lake borup,dk2,True,True,False,False,False,False,True
864,NS00000236,DTXSID0023901,0.000001,mg/l,2007-02-20T00:00:00Z,92,chivasso po po it_po,,,chivasso po po it,Italy,lambro,po,False,False,False,False,True,False,True
1306,NS00010385,DTXSID2022628,0.0006,mg/l,2005-06-01T00:00:00Z,133,ebro in campredo ebro ebro es_ebro,40.766111,0.567778,ebro in campredo ebro ebro es,Spain,ebro,ebro,True,True,True,False,True,False,True
11412,NS00008895,DTXSID3034872,0,mg/l,2001-08-13T00:00:00Z,620,sogard so st amt_sogard so,52.043,61.4282,sogard so st amt,Denmark,lake sogard so,dk1,True,True,False,False,False,False,True
4597,NS00000273,DTXSID0020232,0,mg/l,2003-07-01T00:00:00Z,13,chotarny kanal janosikovo maly dunaj rkm 11 maly dunaj sk_maly dunaj,,,chotarny kanal janosikovo maly dunaj rkm 11 maly dunaj sk,Slovakia,little danube,danube,False,False,False,False,False,False,True
9904,NS00010410,DTXSID7047568,0.00002,mg/l,2005-07-20T00:00:00Z,586,lojo 68 suu va 8700_river loimijoki,61.2104,22.6285,lojo 68 suu va 8700,Finland,,,True,True,True,,True,False,True
8529,NS00000261,DTXSID0037495,0,mg/l,2005-06-30T00:00:00Z,606,vaasapori mts vp 9300_river laihianjoki,63.0407,21.7421,vaasapori mts vp 9300,Finland,,,True,True,True,,False,False,True
2984,NS00000213,DTXSID70860274,0,mg/l,2003-07-01T00:00:00Z,195,pod nitrou_nitra,,,pod nitrou,Slovakia,nitra,danube,False,False,False,False,False,False,True
3612,NS00008490,DTXSID5037494,0.00005,mg/l,2001-08-21T00:00:00Z,278,morava 008 km atsk danubemorava rkm 1880 danube at_danubemorava,48.175,16.975556,morava 008 km atsk danubemorava rkm 1880 danube at,Austria,morava,danube,True,True,True,False,True,False,True
20955,NS00000243,DTXSID4024195,0,mg/l,2000-07-17T00:00:00Z,649,skjern a gjaldbaek bro_skjern a,47.6923,61.99423,skjern a gjaldbaek bro,Denmark,skjern a,dk1,True,True,False,False,False,False,True
19965,NS00006349,DTXSID1024122,0.00002,mg/l,2003-01-14T00:00:00Z,649,skjern a gjaldbaek bro_skjern a,47.6923,61.99423,skjern a gjaldbaek bro,Denmark,skjern a,dk1,True,True,False,False,True,False,True
13637,NS00000236,DTXSID0023901,0.00002,mg/l,2000-10-30T00:00:00Z,633,haraldsted a os haraldsted by haraldsted a dk2 dk_haraldsted a,67.5039,61.52914,haraldsted a os haraldsted by haraldsted a dk2 dk,Denmark,haraldsted a,dk2,True,True,False,False,True,False,True
7599,NS00005373,DTXSID9029221,0,mg/l,2005-06-20T00:00:00Z,598,sipoonjoki 46_river sipoonjoki,60.3099,25.2843,sipoonjoki 46,Finland,,,True,True,True,,False,False,True
2757,NS00000214,DTXSID9048724,0,mg/l,2004-01-10T00:00:00Z,173,filakovo belina rkm 16 ipel sk_belina,,,filakovo belina rkm 16 ipel sk,Slovakia,belina,danube,False,False,False,False,False,False,True
29816,NS00000214,DTXSID9048724,4.50874626018213E-06,mg/l,2007-09-05T12:15:00Z,865,tisa rkm 10 danubetisa rkm 1215 danube rs_danubetisa,45.1435882484,20.2799859097,tisa rkm 10 danubetisa rkm 1215 danube rs,Serbia,tisa,danube,True,True,True,False,True,False,True
14107,NS00000236,DTXSID0023901,0,mg/l,2003-03-18T00:00:00Z,649,skjern a gjaldbaek bro_skjern a,47.6923,61.99423,skjern a gjaldbaek bro,Denmark,skjern a,dk1,True,True,False,False,False,False,True
22401,NS00010410,DTXSID7047568,0,mg/l,2001-05-14T00:00:00Z,629,ellerup baek baek ved vejbro ellerup baek dk1 dk_ellerup baek,54.7242,62.31642,ellerup baek baek ved vejbro ellerup baek dk1 dk,Denmark,ellerup baek,dk1,True,True,False,False,False,False,True
2121,NS00000207,DTXSID4022731,0.00281,mg/l,2003-07-01T00:00:00Z,195,pod nitrou_nitra,,,pod nitrou,Slovakia,nitra,danube,False,False,False,False,True,False,True
7964,NS00000487,DTXSID5020449,0,mg/l,2005-06-20T00:00:00Z,598,sipoonjoki 46_river sipoonjoki,60.3099,25.2843,sipoonjoki 46,Finland,,,True,True,True,,False,False,True
29184,NS00000219,DTXSID3029869,3.72174746384434E-06,mg/l,2007-09-01T14:20:00Z,822,hercegszanto_danube,45.914653709975,18.8073846735,hercegszanto,Hungary,danube,danube,True,True,True,False,True,False,True
13195,NS00000247,DTXSID0020442,0,mg/l,2000-11-02T00:00:00Z,650,smorpot baek v a11_solbjerglunde baek,47.5765,61.50322,smorpot baek v a11,Denmark,solbjerglunde baek,dk1,True,True,False,False,False,False,True
2939,NS00000221,DTXSID2021995,0,mg/l,2002-10-01T00:00:00Z,250,novacke chemicke zavody as_nitra,,,novacke chemicke zavody as,Slovakia,nitra,danube,False,False,False,False,False,False,True
5226,NS00000287,DTXSID6021117,0,mg/l,2003-07-01T00:00:00Z,495,myjava below wwtp_myjava,,,myjava below wwtp,Slovakia,myjava,danube,False,False,False,False,False,False,True
15753,NS00008490,DTXSID5037494,0,mg/l,2000-10-26T00:00:00Z,645,odderbaek farso broen_odderbaek,53.1764,62.89137,odderbaek farso broen,Denmark,odderbaek,dk1,True,True,False,False,False,False,True
5321,NS00008865,DTXSID7020182,0,mg/l,2006-03-15T00:00:00Z,517,lesa_erno,8.555556,45.823889,lesa,Italy,erno,po,True,True,False,False,False,True,True
3953,NS00000217,DTXSID9020740,0.000032,mg/l,2001-09-13T00:00:00Z,349,arges danubearges rkm 432 danube ro_danubearges,44.0689533041,26.6225625796,arges danubearges rkm 432 danube ro,Romania,arges,danube,True,True,True,False,True,False,True
14421,NS00008895,DTXSID3034872,0,mg/l,2003-07-08T00:00:00Z,626,damhusaen lamdlystvej damhusaen dk2 dk_damhusaen,71.8753,61.73777,damhusaen lamdlystvej damhusaen dk2 dk,Denmark,damhusaen,dk2,True,True,False,False,False,False,True
27204,NS00000212,DTXSID6022923,0,mg/l,2008-06-17T08:00:00Z,805,upstream wwtp wueri regensdorf_furtbach,,,upstream wwtp wueri regensdorf,Switzerland,furtbach,rhine,False,False,False,False,False,False,True
24196,NS00000258,DTXSID4027608,0,mg/l,2001-08-20T00:00:00Z,649,skjern a gjaldbaek bro_skjern a,47.6923,61.99423,skjern a gjaldbaek bro,Denmark,skjern a,dk1,True,True,False,False,False,False,True
24449,NS00008307,DTXSID3020833,0,mg/l,2001-10-16T00:00:00Z,626,damhusaen lamdlystvej damhusaen dk2 dk_damhusaen,71.8753,61.73777,damhusaen lamdlystvej damhusaen dk2 dk,Denmark,damhusaen,dk2,True,True,False,False,False,False,True
26898,NS00008031,DTXSID8022824,0,mg/l,2009-03-04T00:00:00Z,799,site g_douro river,41.1083333333333,-8.53611111111111,site g,Portugal,,,True,True,True,,False,False,True
16688,NS00000261,DTXSID0037495,0,mg/l,2003-10-14T00:00:00Z,643,mademose a s for torslev_mademose a,68.9945,61.88097,mademose a s for torslev,Denmark,mademose a,dk2,True,True,False,False,False,False,True
17040,NS00000261,DTXSID0037495,0.000043000001,mg/l,2002-06-11T00:00:00Z,653,osterbaek sv for stenstrupgard_osterbaek,71.5735,62.20456,osterbaek sv for stenstrupgard,Denmark,osterbaek,dk2,True,True,False,False,True,False,True
242,NS00000212,DTXSID6022923,0,mg/l,2003-01-07T00:00:00Z,74,vah pod wwtp hlohovec_vah,,,vah pod wwtp hlohovec,Slovakia,vah,danube,False,False,False,False,False,False,True
13313,NS00000236,DTXSID0023901,0.0000099999998,mg/l,2002-07-01T00:00:00Z,621,bagge a hasle klinker bagge a dk3 dk_bagge a,86.3841,61.26703,bagge a hasle klinker bagge a dk3 dk,Denmark,bagge a,dk3,True,True,False,False,True,False,True
29225,NS00000219,DTXSID3029869,0,mg/l,2007-09-21T12:10:00Z,834,downstream arges oltenita danube rkm 429 danube robg_danube,44.06156,26.6555,downstream arges oltenita danube rkm 429 danube robg,Romania,danube,danube,True,True,True,False,False,False,True
3230,NS00010269,DTXSID4024272,0,mg/l,,195,pod nitrou_nitra,,,pod nitrou,Slovakia,nitra,danube,False,False,False,False,False,False,True
18624,NS00010438,DTXSID8034580,0,mg/l,2002-02-05T00:00:00Z,635,horndrup baek sortholmvej_horndrup baek,55.3198,62.0666,horndrup baek sortholmvej,Denmark,horndrup baek,dk1,True,True,False,False,False,False,True
21501,NS00000277,DTXSID9024194,0,mg/l,2003-03-11T00:00:00Z,632,gudena motorsvejbro a10 guden a dk1 dk_guden a,56.1142,62.57268,gudena motorsvejbro a10 guden a dk1 dk,Denmark,guden a,dk1,True,True,False,False,False,False,True
5980,NS00008403,DTXSID4020406,0,mg/l,2006-08-28T00:00:00Z,540,saint crepin moine_moine,47.099722,1.185833,saint crepin moine,France,moine,loire bretagne,True,True,True,False,False,False,True
22345,NS00010410,DTXSID7047568,0,mg/l,2001-05-15T00:00:00Z,626,damhusaen lamdlystvej damhusaen dk2 dk_damhusaen,71.8753,61.73777,damhusaen lamdlystvej damhusaen dk2 dk,Denmark,damhusaen,dk2,True,True,False,False,False,False,True
23173,NS00001649,DTXSID2032683,0,mg/l,2002-04-09T00:00:00Z,626,damhusaen lamdlystvej damhusaen dk2 dk_damhusaen,71.8753,61.73777,damhusaen lamdlystvej damhusaen dk2 dk,Denmark,damhusaen,dk2,True,True,False,False,False,False,True
19746,NS00006349,DTXSID1024122,0.00011,mg/l,2003-10-16T00:00:00Z,642,lybygronning groft hulebro_lybygronning groft,50.2632,62.77454,lybygronning groft hulebro,Denmark,lybygronning groft,dk1,True,True,False,False,True,False,True
25105,NS00000694,,0,mg/l,2006-08-30T00:00:00Z,696,oja_oja,58.0696690225078,13.6101648443431,oja,Sweden,oja,se5,True,True,True,False,False,False,False
18568,NS00010438,DTXSID8034580,0.000050000001,mg/l,2000-06-07T00:00:00Z,633,haraldsted a os haraldsted by haraldsted a dk2 dk_haraldsted a,67.5039,61.52914,haraldsted a os haraldsted by haraldsted a dk2 dk,Denmark,haraldsted a,dk2,True,True,False,False,True,False,True
14244,NS00008895,DTXSID3034872,0,mg/l,2003-06-16T00:00:00Z,621,bagge a hasle klinker bagge a dk3 dk_bagge a,86.3841,61.26703,bagge a hasle klinker bagge a dk3 dk,Denmark,bagge a,dk3,True,True,False,False,False,False,True
6040,NS00010401,DTXSID7045946,0,mg/l,2006-08-28T00:00:00Z,540,saint crepin moine_moine,47.099722,1.185833,saint crepin moine,France,moine,loire bretagne,True,True,True,False,False,False,True
2155,NS00000207,DTXSID4022731,0,mg/l,2004-01-10T00:00:00Z,214,kralovany_orava,,,kralovany,Slovakia,orava,danube,False,False,False,False,False,False,True
2403,NS00002769,DTXSID0023951,0,mg/l,2004-01-10T00:00:00Z,7,laborecpetrovce_laborec,,,laborecpetrovce,Slovakia,laborec,danube,False,False,False,False,False,False,True
21498,NS00000277,DTXSID9024194,0,mg/l,2002-12-17T00:00:00Z,632,gudena motorsvejbro a10 guden a dk1 dk_guden a,56.1142,62.57268,gudena motorsvejbro a10 guden a dk1 dk,Denmark,guden a,dk1,True,True,False,False,False,False,True
7850,NS00000487,DTXSID5020449,0,mg/l,2005-07-19T00:00:00Z,573,hirv 24 tkukustavi_river hirvijoki,60.5573,22.015,hirv 24 tkukustavi,Finland,,,True,True,True,,False,False,True
21229,NS00000277,DTXSID9024194,0.00002,mg/l,2002-07-24T00:00:00Z,623,bolbro baek basseklint bolbro baek dk1 dk_bolbro baek,50.5754,61.01532,bolbro baek basseklint bolbro baek dk1 dk,Denmark,bolbro baek,dk1,True,True,False,False,True,False,True
6745,NS00000236,DTXSID0023901,0,mg/l,2005-07-20T00:00:00Z,571,eura 42 porirma va6900 river eurajoki eurajoki basin fi_river eurajoki,61.2015,21.7259,eura 42 porirma va6900 river eurajoki eurajoki basin fi,Finland,,,True,True,True,,False,False,True
9945,NS00010410,DTXSID7047568,0,mg/l,2005-06-13T00:00:00Z,593,porvoonjoki 625_river porvoonjoki,60.7975,25.6938,porvoonjoki 625,Finland,,,True,True,True,,False,False,True
20802,NS00000243,DTXSID4024195,0,mg/l,2000-05-24T00:00:00Z,645,odderbaek farso broen_odderbaek,53.1764,62.89137,odderbaek farso broen,Denmark,odderbaek,dk1,True,True,False,False,False,False,True
21335,NS00000277,DTXSID9024194,0.000018999999,mg/l,2000-05-16T00:00:00Z,626,damhusaen lamdlystvej damhusaen dk2 dk_damhusaen,71.8753,61.73777,damhusaen lamdlystvej damhusaen dk2 dk,Denmark,damhusaen,dk2,True,True,False,False,True,False,True
10901,NS00000258,DTXSID4027608,0,mg/l,2005-05-24T00:00:00Z,607,vantaa 42 6040_river vantaanjoki,60.2375,24.985,vantaa 42 6040,Finland,,,True,True,True,,False,False,True
26363,NS00008266,DTXSID9020407,0.000002,mg/l,2008-03-17T08:15:00Z,775,river calder at dewsbury_calder,53.6786555555556,0,river calder at dewsbury,United Kingdom,calder,aire,True,True,True,False,True,False,True
23973,NS00000258,DTXSID4027608,0,mg/l,2002-10-15T00:00:00Z,642,lybygronning groft hulebro_lybygronning groft,50.2632,62.77454,lybygronning groft hulebro,Denmark,lybygronning groft,dk1,True,True,False,False,False,False,True
854,NS00010282,DTXSID5032498,0,mg/l,2007-03-07T00:00:00Z,104,san benedetto al po_po,,,san benedetto al po,Italy,lambro,po,False,False,False,False,False,False,True
5697,NS00000212,DTXSID6022923,0.000009,mg/l,2006-10-10T00:00:00Z,536,isle vienne_vienne,45.6,1.517222,isle vienne,France,vienne,loire bretagne,True,True,True,False,True,False,True
20056,NS00006349,DTXSID1024122,0.000030999999,mg/l,2005-02-14T00:00:00Z,655,tryggevaelde a v ll linde_tryggevaelde a,70.3228,61.36671,tryggevaelde a v ll linde,Denmark,tryggevaelde a,dk2,True,True,False,False,True,False,True
23545,NS00000258,DTXSID4027608,0.000016000001,mg/l,2000-09-12T00:00:00Z,626,damhusaen lamdlystvej damhusaen dk2 dk_damhusaen,71.8753,61.73777,damhusaen lamdlystvej damhusaen dk2 dk,Denmark,damhusaen,dk2,True,True,False,False,True,False,True
15901,NS00008490,DTXSID5037494,0,mg/l,2000-11-14T00:00:00Z,649,skjern a gjaldbaek bro_skjern a,47.6923,61.99423,skjern a gjaldbaek bro,Denmark,skjern a,dk1,True,True,False,False,False,False,True
13051,NS00000247,DTXSID0020442,0,mg/l,2001-11-19T00:00:00Z,646,odense a kratholm 2235_odense a,58.4161,61.3253,odense a kratholm 2235,Denmark,odense a,dk1,True,True,False,False,False,False,True
2450,NS00008895,DTXSID3034872,0,mg/l,2002-10-01T00:00:00Z,252,tesgal sro_hostovsky potok,,,tesgal sro,Slovakia,hostovsky potok,danube,False,False,False,False,False,False,True
2947,NS00000221,DTXSID2021995,0,mg/l,2002-10-01T00:00:00Z,244,pod pohronske strojarne hlinik_hron,,,pod pohronske strojarne hlinik,Slovakia,hron,danube,False,False,False,False,False,False,True
21164,NS00000277,DTXSID9024194,0,mg/l,2001-11-15T00:00:00Z,621,bagge a hasle klinker bagge a dk3 dk_bagge a,86.3841,61.26703,bagge a hasle klinker bagge a dk3 dk,Denmark,bagge a,dk3,True,True,False,False,False,False,True
20086,NS00006349,DTXSID1024122,0.00011,mg/l,2003-06-10T00:00:00Z,652,olholm baek olholm_olholm baek,53.1708,61.88421,olholm baek olholm,Denmark,olholm baek,dk1,True,True,False,False,True,False,True
7713,NS00108173,DTXSID1023998,0,mg/l,2005-06-13T00:00:00Z,584,lepsamanjoki 26_river lepsamanjoki,60.3322,24.7592,lepsamanjoki 26,Finland,,,True,True,True,,False,False,True
1623,NS00008266,DTXSID9020407,0.00001,mg/l,2005-11-30T00:00:00Z,157,r19_ebro,,,r19,Spain,ebro,ebro,False,False,False,False,True,False,True
28071,NS00000367,DTXSID1037303,0,mg/l,2007-09-16T15:45:00Z,883,olt rkm 04 danubeolt rkm 605 danube ro_danubeolt,43.7234996922,24.7911967762,olt rkm 04 danubeolt rkm 605 danube ro,Romania,olt,danube,True,True,True,False,False,False,True
2722,NS00000214,DTXSID9048724,0,mg/l,2003-07-01T00:00:00Z,8,bracovce ondava ondava rkm 215 bodrog sk_ondava,,,bracovce ondava ondava rkm 215 bodrog sk,Slovakia,ondava,danube,False,False,False,False,False,False,True
6727,NS00000236,DTXSID0023901,0.00001,mg/l,2005-06-16T00:00:00Z,569,asteljoki lupaja 2 river asteljoki kiskonjokipemionjoki basin fi_river asteljoki,60.1876,23.133,asteljoki lupaja 2 river asteljoki kiskonjokipemionjoki basin fi,Finland,,,True,True,True,,True,False,True
547,NS00000370,DTXSID8047553,0.000009,mg/l,2006-12-13T00:00:00Z,80,nerviano mi_olona,,,nerviano mi,Italy,olona,po,False,False,False,False,True,False,True
27992,NS00000369,DTXSID3031860,0,mg/l,2007-08-21T13:00:00Z,902,morava lanzhot_morava,48.6863,16.9885,morava lanzhot,Czech Republic,dyje,danube,True,True,True,False,False,False,True
17686,NS00002192,DTXSID5032365,0,mg/l,2000-05-11T00:00:00Z,645,odderbaek farso broen_odderbaek,53.1764,62.89137,odderbaek farso broen,Denmark,odderbaek,dk1,True,True,False,False,False,False,True
21740,NS00000277,DTXSID9024194,0,mg/l,2001-07-12T00:00:00Z,640,lillebaek fredskovvej_lillebaek,61.2862,61.09452,lillebaek fredskovvej,Denmark,lillebaek,dk1,True,True,False,False,False,False,True
9858,NS00010410,DTXSID7047568,0,mg/l,2005-07-27T00:00:00Z,575,jaatilanjoki 10_river jaatilanjoki,60.6282,23.5079,jaatilanjoki 10,Finland,,,True,True,True,,False,False,True
24853,NS00001129,DTXSID4052689,0,mg/l,2008-07-29T00:00:00Z,659,fladen fladen se5 se_fladen,57.216259774038,11.797135934661,fladen fladen se5 se,Sweden,fladen,se5,True,True,True,False,False,False,True
15952,NS00008490,DTXSID5037494,0,mg/l,2002-11-01T00:00:00Z,650,smorpot baek v a11_solbjerglunde baek,47.5765,61.50322,smorpot baek v a11,Denmark,solbjerglunde baek,dk1,True,True,False,False,False,False,True
11665,NS00002192,DTXSID5032365,0,mg/l,2003-07-29T00:00:00Z,617,damhussoen damhussoen dk2 dk_damhussoen,71.8598,61.7579,damhussoen damhussoen dk2 dk,Denmark,damhussoen,dk2,True,True,False,False,False,False,True
5709,NS00008630,DTXSID6020648,0,mg/l,2006-10-10T00:00:00Z,536,isle vienne_vienne,45.6,1.517222,isle vienne,France,vienne,loire bretagne,True,True,True,False,False,False,True
11783,NS00010438,DTXSID8034580,0,mg/l,2001-08-02T00:00:00Z,619,hinge so_hinge so,53.11,62.3495,hinge so,Denmark,lake inge,dk1,True,True,False,False,False,False,True
26523,NS00008266,DTXSID9020407,0.000002,mg/l,2007-04-26T08:00:00Z,777,afon cain a495 bridge pont y pentre afon cain bristol channel gb_afon cain,52.7710075,0,afon cain a495 bridge pont y pentre afon cain bristol channel gb,United Kingdom,cain,bristol channel,True,True,True,False,True,False,True
14036,NS00000236,DTXSID0023901,0,mg/l,2005-04-14T00:00:00Z,647,odense a ns ejby sluse 945_odense a,58.9852,61.40019,odense a ns ejby sluse 945,Denmark,odense a,dk1,True,True,False,False,False,False,True
5222,NS00000287,DTXSID6021117,0,mg/l,2003-07-01T00:00:00Z,477,vakuwwtp vrakuna_maly dunaj,,,vakuwwtp vrakuna,Slovakia,little danube,danube,False,False,False,False,False,False,True
11790,NS00010438,DTXSID8034580,0,mg/l,2003-09-09T00:00:00Z,619,hinge so_hinge so,53.11,62.3495,hinge so,Denmark,lake inge,dk1,True,True,False,False,False,False,True
27220,NS00000203,DTXSID4022991,0,mg/l,2008-08-26T08:00:00Z,806,downstream wwtp wueri regensdorf furtbach rhein ch_furtbach,,,downstream wwtp wueri regensdorf furtbach rhein ch,Switzerland,furtbach,rhine,False,False,False,False,False,False,True
4712,NS00008403,DTXSID4020406,0,mg/l,2003-07-01T00:00:00Z,197,plastika as nitra_mala nitra,,,plastika as nitra,Slovakia,mala nitra,danube,False,False,False,False,False,False,True
28487,NS00009389,DTXSID8031865,1.47075625244299E-06,mg/l,2007-09-16T15:45:00Z,883,olt rkm 04 danubeolt rkm 605 danube ro_danubeolt,43.7234996922,24.7911967762,olt rkm 04 danubeolt rkm 605 danube ro,Romania,olt,danube,True,True,True,False,True,False,True
1035,NS00000218,DTXSID5023243,0,mg/l,2005-11-01T00:00:00Z,127,ebro in haro ebro ebro es_ebro,42.589167,2.842222,ebro in haro ebro ebro es,Spain,ebro,ebro,True,True,True,False,False,False,True
29119,NS00000258,DTXSID4027608,5.06484150123873E-06,mg/l,2007-09-21T10:30:00Z,833,upstream arges_danube,44.0537398518,26.6046163278,upstream arges,Romania,danube,danube,True,True,True,False,True,False,True
20672,NS00000243,DTXSID4024195,0,mg/l,2000-06-19T00:00:00Z,639,javngyde baek os rensningsanlaeg_javngyde baek,55.1209,62.18292,javngyde baek os rensningsanlaeg,Denmark,javngyde baek,dk1,True,True,False,False,False,False,True
7840,NS00000487,DTXSID5020449,0,mg/l,2005-06-13T00:00:00Z,571,eura 42 porirma va6900 river eurajoki eurajoki basin fi_river eurajoki,61.2015,21.7259,eura 42 porirma va6900 river eurajoki eurajoki basin fi,Finland,,,True,True,True,,False,False,True
8444,NS00000261,DTXSID0037495,0,mg/l,2005-05-24T00:00:00Z,585,lestijoki 10800 8tien s_river lestijoki,64.0627,23.6554,lestijoki 10800 8tien s,Finland,,,True,True,True,,False,False,True
17995,NS00000487,DTXSID5020449,0,mg/l,2002-08-14T00:00:00Z,625,bygholm a korup bro bygholm a dk1 dk_bygholm a,54.7219,61.92156,bygholm a korup bro bygholm a dk1 dk,Denmark,bygholm a,dk1,True,True,False,False,False,False,True
16239,NS00000261,DTXSID0037495,0,mg/l,2001-05-15T00:00:00Z,626,damhusaen lamdlystvej damhusaen dk2 dk_damhusaen,71.8753,61.73777,damhusaen lamdlystvej damhusaen dk2 dk,Denmark,damhusaen,dk2,True,True,False,False,False,False,True
